SDSS_ID continuum continuum_lines powerlaw_exp powerlaw_norm
0406-51869-0166 7.896689387871141e-13 8.362044032172659e-13 -1.779017069281825 17128913.71176546
0408-51821-0491 1.0735517291280111e-12 1.1163882594976858e-12 -2.2394887938319745 764391182.1531157
0989-52468-0257 6.377103192968216e-13 6.805606203589988e-13 -0.9290368800701188 18718.900704794727
0989-52468-0608 2.3423928503596964e-12 2.5879699559310864e-12 -1.1643446500764778 437687.93351595115
0989-52468-0050 2.39026736538872e-13 2.524694960195384e-13 -1.2239786324497346 71198.12545566115
0988-52520-0437 3.5431451370701326e-12 3.843328461323651e-12 -1.3237468697534478 2296922.643440009
0987-52523-0162 1.449258017998893e-12 1.5112264699020707e-12 -1.27817670997112 658879.3475299077
0988-52520-0370 7.345849951483057e-13 7.731368062766276e-13 -1.2762934734870814 329100.0698679101
0989-52468-0081 4.3959679420721927e-13 4.658506602155112e-13 -0.813507111824233 5167.372233501225
0989-52468-0218 7.738088093607064e-13 8.11875294840077e-13 -1.0790048293982237 74042.38814007842
0987-52523-0186 3.743218218892726e-13 3.912965965216561e-13 -1.6246013446815846 2485645.5978849023
0987-52523-0580 5.635273225910691e-13 5.881891288997384e-13 -1.569628488219984 2451105.3936387105
0988-52520-0251 1.0905121343044842e-12 1.1466552264946919e-12 -2.0106922661126045 137969174.4143284
0988-52520-0189 1.2845571243860693e-12 1.3195632559951445e-12 -1.4954158676546963 3151556.8984450167
0987-52523-0035 9.42138158053735e-13 9.797431947414931e-13 -1.592231821114675 4877084.67953707
0987-52523-0010 7.248904106602467e-13 7.646075349832054e-13 -0.940994568791327 23386.297606248434
0987-52523-0235 3.8312703947251336e-13 4.043502168372393e-13 -1.0479623529203743 28722.033887920094
0988-52520-0482 4.2973407047948936e-13 4.534132791694424e-13 -1.700163140576418 5097202.203483048
1522-52932-0465 4.2141616638614686e-13 4.4514705534750904e-13 -1.302620546447205 231773.58024667404
0988-52520-0262 5.183065388254364e-13 5.560075086659498e-13 -1.3283570020437097 348271.4601996851
0989-52468-0527 3.3556767999497266e-13 3.492623334194708e-13 -1.4444513850710323 555086.4963780948
0990-52465-0396 5.547902233955083e-13 5.956666729881834e-13 -1.5467519654049118 2023001.8973784614
0989-52468-0152 5.560112889001983e-13 5.753603731630868e-13 -1.5391596787399195 1912145.0120459371
1028-52884-0360 8.449530891574241e-13 9.214166710937498e-13 -1.0852131115987895 84890.22018458613
0987-52523-0473 1.5457565537157552e-12 1.6051745806807872e-12 -1.626149250821744 10387318.373977225
0988-52520-0177 5.333850077943453e-13 5.608605280165851e-13 -1.4385587264479858 842957.4644456705
0988-52520-0200 4.968226447253754e-13 5.214038552543239e-13 -1.4956111440641666 1220754.6742769103
0989-52468-0145 1.6450963041024889e-12 1.7188667041889802e-12 -1.8974306930948555 88048039.26424654
0989-52468-0538 1.919592457492054e-12 2.0171835716354163e-12 -1.110935589339255 236007.06201613304
0987-52523-0157 4.338255652124293e-12 4.582800273429408e-12 -1.9324872953733714 303142453.57820624
0987-52523-0060 1.5044163243164476e-12 1.5751271865941784e-12 -1.579687366707709 7070756.930603123
0987-52523-0114 4.4004221568056254e-13 4.632093089192238e-13 -1.664837360578063 3980458.0255731437
0988-52520-0296 3.550407418432198e-13 3.713026499958142e-13 -1.295321948187152 184479.6608744212
0989-52468-0083 7.022363052071722e-13 7.287878859328873e-13 -1.5313313522122396 2273483.310356461
0989-52468-0154 7.050458770945107e-13 7.559926552926964e-13 -1.4813179741808562 1551200.7946735919
0989-52468-0123 1.1043617589455738e-12 1.1465383075692482e-12 -1.7058388948584244 13681650.595497226
0411-51817-0303 4.1671869452844503e-13 4.572120702717124e-13 -0.07282605973774364 12.590367894462204
0410-51816-0311 4.232632286369257e-13 4.501386077358176e-13 -1.481997763962795 936145.9587710531
0708-52175-0011 4.533454414069926e-13 4.873283420217428e-13 -0.9622961208363952 17304.740216051086
0410-51816-0539 9.019489952303851e-13 9.414375783370509e-13 -1.572120201241873 3999133.9593261965
0709-52205-0431 5.018826565955698e-13 5.411624051136502e-13 -1.319312647330711 314323.8967476467
0410-51816-0574 4.654036464765027e-13 4.992779086266558e-13 -1.6428589039267463 3556021.451453369
0409-51871-0599 2.796452245208527e-12 2.964677695011324e-12 -1.3877510371005062 2980757.257063707
0708-52175-0259 1.868685889043591e-13 1.9745375199591036e-13 -1.4610726967616432 351548.9999743494
0409-51871-0528 8.436845031943986e-13 8.947936293304646e-13 -1.6432733595713631 6466920.928604552
0707-52177-0562 2.5006038219694233e-13 2.6206033672762726e-13 -1.2612350990644414 99619.63006747644
0409-51871-0560 1.1069866382690134e-12 1.1682613025618138e-12 -1.7298829026555351 16488054.903090974
0408-51821-0515 8.880061101492836e-13 9.942691934887407e-13 -1.2830214472441839 419249.06383326626
0410-51816-0214 1.3875738032723482e-12 1.5137397937056033e-12 -1.2788713770322064 634260.141318759
0410-51816-0498 5.931453417643107e-13 6.278732244051559e-13 -1.6983615219686035 6938963.726025683
0708-52175-0175 1.9258444289497597e-13 2.017651783980805e-13 -1.3173204192064785 118758.38240845955
0409-51871-0159 4.406672004099835e-13 4.626052911886832e-13 -1.8383640158758212 15038094.116870522
1068-52614-0497 5.295835209009505e-13 5.698593651222881e-13 -1.3088515586185305 305740.9368319727
0409-51871-0094 6.439392501498899e-13 6.687408448682092e-13 -0.8043245467999786 7037.079446755366
0409-51871-0117 4.332918767445728e-13 4.566601596596037e-13 -0.42518329615310924 227.9873177198256
0409-51871-0436 4.913806964791469e-13 5.309476437214163e-13 -1.5406284780040027 1709132.0433741817
0409-51871-0160 5.808957024917554e-13 6.123849663931656e-13 -1.476572612346418 1232011.1139281255
0410-51816-0101 3.410094343142799e-13 3.627040230399939e-13 -1.538426298392106 1166129.4540589456
0707-52177-0573 2.4974878334156043e-13 2.6479505799906353e-13 -1.3534473550801602 203959.46172074275
0410-51816-0064 3.6292276446384967e-13 3.9551855990345127e-13 -1.3117398888548968 214287.43440617583
0707-52177-0218 2.944817819980705e-13 3.1250202626609746e-13 -1.722819396052475 4155191.5486186557
0409-51871-0103 3.619191548089978e-13 3.8114724084436373e-13 -1.5146417150103788 1030089.5817875804
0410-51816-0355 2.917908272781364e-12 3.148415664282803e-12 -1.2969368659539082 1535337.6165783692
0410-51816-0473 2.5301765293697626e-12 2.650357012094213e-12 -1.803800888859273 66324200.80857626
0410-51816-0565 3.2172143220750925e-13 3.29616514377656e-13 -1.2341504092573428 103752.174416555
0410-51816-0237 3.6320835280238965e-13 3.830752189562627e-13 -1.4486641592005087 620726.3212890482
0410-51816-0387 5.510776002320837e-13 5.814713986368001e-13 -1.4056544088748815 674906.0523663468
0708-52175-0350 1.831904080482876e-13 1.9256182643923735e-13 -1.094257863080692 19759.352714965356
0985-52431-0321 7.734287772817754e-13 8.110813595810144e-13 -0.8438941458226036 11570.407246832256
1919-53240-0298 3.090117984554811e-13 3.239228137987742e-13 -1.731074992166289 4644795.410637544
0985-52431-0050 6.189858828349194e-13 6.516271147367694e-13 -1.5162933584166574 1784358.9986335146
0984-52442-0599 4.713303570672018e-13 4.981335284974457e-13 -0.8062802721609524 5231.40797421935
0986-52443-0090 3.1054725572927684e-13 3.246945545481358e-13 -1.5328646152272964 1017358.448574276
0985-52431-0315 1.1614998933280135e-12 1.2632535909903449e-12 -0.8763532390402939 22473.03438659669
0987-52523-0264 7.618285449293998e-13 8.045609881285455e-13 -1.120485254037406 100949.94455472459
0984-52442-0025 2.500691997447874e-13 2.766665400822995e-13 -1.128347360893033 35243.86778003359
0985-52431-0209 7.561292674267731e-13 8.095357490820896e-13 -1.1293905231815613 107441.3055122522
0986-52443-0156 5.287696811116298e-13 5.491295750799056e-13 -1.4092782028648136 666038.682725148
0984-52442-0078 4.043395124869154e-13 4.3418139396822197e-13 -1.5135727542676427 1141366.5113610476
0985-52431-0033 4.111641866176661e-13 4.319033792561032e-13 -1.0967207812216515 45214.99702891938
0986-52443-0303 6.704157858556014e-13 6.975442668697818e-13 -1.142768543826741 105793.06110812847
1919-53240-0457 1.7653872475250378e-13 1.9406046993211228e-13 -1.2449754210906376 61951.554987076786
0985-52431-0195 1.5860064386721008e-12 1.6451612599206777e-12 -1.6620011783646296 14037431.496433254
1026-52558-0399 2.876225511226263e-13 3.1845456723399825e-13 -0.9019721464173416 6816.104472147647
0986-52443-0614 4.425003601610991e-13 4.584271167784072e-13 -1.1602648697880327 80084.01169386464
0985-52431-0428 1.0243826605334759e-12 1.087981627214735e-12 -0.8661737837783461 18284.609441475994
0985-52431-0436 7.003205826444725e-13 7.419565811658566e-13 -1.334824204532251 494846.53728954046
1025-53239-0077 3.537773400115303e-13 3.8832411742158263e-13 -1.1663977663542258 67176.17805850151
0985-52431-0174 3.398494837741717e-13 3.403902800352998e-13 -0.28856272728044796 59.30501479105099
0985-52431-0579 3.7965924851437765e-13 3.9577331843536974e-13 -0.4535897643554569 251.12323357609975
1919-53240-0495 1.7598417083195345e-13 1.8408156399376076e-13 -1.2522422184248538 65359.718738434516
0986-52443-0188 5.530858931523373e-13 5.99685468887308e-13 -1.1522946684690691 94040.90802703249
1523-52937-0065 5.351294987535217e-13 5.611105447297677e-13 -1.2633534167391103 216737.04804769668
0987-52523-0347 3.296885251876418e-13 3.4979626968469046e-13 -1.1240462596723158 44924.24390897096
0985-52431-0124 3.2989616871429234e-13 3.5712906453486216e-13 -0.8161745877335661 3960.8610388086404
0986-52443-0099 9.871684058079794e-13 1.0258037846728959e-12 -1.5916345699272452 5086748.194432444
0986-52443-0220 7.115056390342657e-13 7.476562958204319e-13 -1.664730448311477 6430735.079707137
0985-52431-0390 5.295832983668746e-13 5.587160034880276e-13 -1.512282987324777 1480090.002023003
0985-52431-0227 4.112713701558619e-13 4.3382594629727393e-13 -1.4344214057640834 629473.8833579894
0987-52523-0267 5.8021186566893e-13 6.120735014768383e-13 -1.0849206911413272 58158.6413721826
0984-52442-0624 2.182429917235971e-12 2.344755785607718e-12 -1.509649221752769 5976699.503076389
0984-52442-0034 4.723819020725787e-13 4.98033418683397e-13 -1.563917876416077 1966211.5027210324
0985-52431-0261 4.2898084455533796e-13 4.526107137147489e-13 -1.168338589601601 82703.00729715086
0986-52443-0626 4.4267420638047686e-13 4.721618222595102e-13 0.1122712183145753 2.940844142680041
0986-52443-0569 5.66949061877255e-13 6.013467306518382e-13 -1.145663018445518 91517.96188571976
0986-52443-0471 2.5579808080952794e-12 2.7644126278869062e-12 -1.5189665526542528 7527684.515352824
0985-52431-0531 5.719548908217899e-13 5.975581145258658e-13 -1.3777873212161629 564283.7842127859
1919-53240-0373 1.5389830847653215e-13 1.7749448259475662e-13 -1.0855834625724712 15506.797658172454
0987-52523-0206 8.145725468364758e-13 8.547382254752452e-13 -0.9302139693617719 24133.852710846873
0986-52443-0198 4.4180505128000715e-13 4.655360556199192e-13 -1.694114214097935 5002889.728101932
1523-52937-0348 6.401316736754013e-13 6.775373203590592e-13 -1.2228370800110284 188981.46739623407
0984-52442-0580 1.0565558544806715e-12 1.1205772216406633e-12 -1.3592365876293793 902539.85775742
0985-52431-0025 1.5403993329866449e-12 1.6183590247490038e-12 -1.8406379352388422 53486887.38464128
0986-52443-0316 8.762844024636913e-13 9.134413655868946e-13 -1.0232965817624438 54102.59739374704
0984-52442-0526 6.953466883735633e-13 7.596762537930149e-13 -1.387965416618624 742408.660130089
0984-52442-0053 8.755688621041149e-13 9.26198275582315e-13 -1.5838521747559413 4249298.769207079
0985-52431-0346 3.8592768309522197e-13 3.9348208618498366e-13 -1.3169173516793466 237239.4414597425
1114-53179-0537 2.5512709164635993e-13 2.6692155232009175e-13 -1.3241623049668263 165927.17883143597
1918-53240-0372 3.674736236897914e-12 3.77631383551866e-12 0.19111152316842275 12.77225833822816
0986-52443-0077 3.2170295356684674e-13 3.3745835009601476e-13 -1.5325169589408087 1051081.5537189522
0985-52431-0298 3.530278257414273e-13 3.7662109338817527e-13 -1.3530488781670673 287411.9012794106
0987-52523-0209 2.9361052575469416e-13 3.139425940190327e-13 -1.42731328010514 425312.1966450274
1919-53240-0515 4.720023668302996e-13 4.93245314960916e-13 -0.9589771354156855 17551.034464032116
0984-52442-0137 3.754001849053769e-13 3.9403384935685454e-13 -1.3765330036987697 366776.55749309756
0412-52258-0637 4.428705596168591e-13 4.731510775346774e-13 -1.8646781033662934 18470614.04114351
1514-52931-0342 4.4828759224345316e-13 4.630776120899593e-13 -1.1290222566491237 63515.25571787077
0413-51929-0388 5.959793772592089e-13 6.23829007794308e-13 -1.0002107238422726 30678.138306606135
0413-51929-0136 4.887195138117048e-13 5.101113876840019e-13 -1.6460661630957667 3827323.4289177293
0709-52205-0567 1.8406775851629253e-13 1.956768754252845e-13 -0.8396034484893655 2661.509494334664
0710-52203-0439 3.1976421230729605e-13 3.432726638895729e-13 -1.5396198200762239 1103591.9473380377
0709-52205-0551 3.144990256097799e-13 3.3144769778267956e-13 -1.828891844494298 9984351.768087495
0411-51817-0153 6.889013989994359e-13 7.617883039913007e-13 -1.3168940355657515 423408.1693255851
0411-51817-0378 1.1043933898197954e-12 1.2007523526815522e-12 -1.7796076390239817 24064067.529416088
0709-52205-0546 1.8287305374821703e-13 1.9407148169085763e-13 -1.3491680062461529 144460.2478266336
0411-51817-0191 1.065561263734199e-12 1.1373142069193256e-12 -1.3577074416595445 899483.6985413934
1065-52586-0454 4.1550154037362563e-13 4.390564370980372e-13 -1.3462042821201066 320750.94046975236
0412-52258-0055 1.942406006658567e-13 2.1605981834059509e-13 -1.1083743813603968 23406.074263833863
0412-52258-0430 2.356710666220883e-13 2.423193347687479e-13 -0.9137223796636068 6128.915264683328
0412-52258-0106 5.619103977929642e-13 6.099848891777128e-13 -1.7093223457344877 7149717.924308723
0710-52203-0001 3.7484856351578016e-13 3.992327261181226e-13 -1.0343395237428683 25245.28460785199
0412-52258-0008 2.325049806726019e-12 2.5878885368342522e-12 -1.6500348001645615 18771852.754525796
2068-53386-0022 1.581017730861903e-13 1.6591257576371204e-13 -0.4641537946816197 113.85571681877663
0412-52258-0132 7.606557143285014e-13 8.114997414938806e-13 -1.2889132136139851 375992.7042451596
0411-51817-0277 5.923082531009483e-13 6.186321386449175e-13 -1.6164599820548753 3694483.3716634293
0412-52258-0352 4.931798048901757e-13 5.21909339377499e-13 -0.9670773045193383 19549.159085463198
0411-51817-0482 5.633998691329761e-13 6.889230114233315e-13 -0.8463240899796827 8592.373780192875
0413-51929-0413 4.354487907123213e-13 4.667165765060508e-13 -0.8082756485809531 4910.346216856295
0410-51816-0621 8.138890421573027e-12 8.30210113577991e-12 3.9177877597281006 4.9316099406239e-13
0411-51817-0198 1.2805784550042657e-12 1.3275423882012339e-12 -1.4765809982789901 2716131.6366981217
2068-53386-0305 1.5566115704784864e-13 1.7605666385877613e-13 -0.6478738175493813 489.13083372056303
0412-52258-0423 6.252479468935669e-12 6.489420993183739e-12 -2.0638741691163474 1183395472.1704557
1512-53742-0632 3.321953385159163e-13 3.3869465164536816e-13 -1.2781278447584936 150969.1907908417
0412-52258-0113 2.6595092685565977e-13 2.8027435235961556e-13 -1.1517429344217205 45024.49826415015
0411-51817-0519 7.208853290250302e-12 7.566089462940406e-12 -1.6640077523061119 64794632.98916501
0411-51817-0383 3.233699142774261e-13 3.4179516225356344e-13 -0.8633003099952926 5642.028513875248
0411-51817-0176 7.017979317718807e-13 7.619785836654993e-13 -0.8506382015028568 11075.49655886096
0411-51817-0495 1.0282532824782871e-12 1.0717043026001369e-12 -1.3345175710880413 724833.4831802137
0412-52258-0126 3.7617202799510514e-13 4.003132769646348e-13 -1.2718167896505708 162748.9126985446
1514-52931-0476 6.648188294405934e-13 7.060188662934122e-13 -1.065938960453912 57406.5203187801
0412-52258-0065 3.6881664011149766e-13 3.84038380907795e-13 -1.1774900759970766 76383.37739345849
0412-52258-0017 5.181495123460187e-13 5.480411271067398e-13 -1.5073955180619807 1394496.2596735444
0412-52258-0456 2.796329577436305e-13 2.971123522803335e-13 -0.9838388628550266 12651.288425003653
0411-51817-0633 2.4617856269302176e-13 2.5960117030998104e-13 -1.3320567478390593 170246.3093544375
0411-51817-0290 2.9574673572423887e-13 3.1259977819156045e-13 -1.127944010266488 41549.892847427065
0413-51929-0225 3.485994610717028e-13 3.678720959582945e-13 -1.5345973508610145 1157387.7050628788
2068-53386-0227 1.0554271695386318e-13 1.1437605651324693e-13 -1.4041036391590986 127713.38592046652
0411-51817-0164 4.2328469978372133e-13 4.510621777574782e-13 -1.0589855754996294 34606.02336371988
0412-52258-0446 1.7535518696723873e-13 1.7836182457603263e-13 -0.22868085700807314 18.831818991880766
0412-52258-0129 1.4976175104490193e-11 1.588028779667059e-11 -1.2808155593915989 6950116.74730316
0412-52258-0496 2.5599125773465235e-13 2.6881967186698954e-13 -1.5204106052710065 761781.5808286112
1515-52932-0370 2.9069010738851557e-13 3.1446953731844366e-13 -1.276963603147368 130913.50237361342
0412-52258-0368 3.6516483039840695e-13 3.832663305140385e-13 -1.1888173917024498 82634.58665675386
0413-51929-0170 5.908609158313e-13 6.211450075302255e-13 -1.3217329488650307 377084.2933821112
0413-51929-0323 3.2771309006611796e-13 3.4341818276585717e-13 -1.0065619006005722 17734.7804342975
0412-52258-0480 3.2904172764137713e-12 3.4806343341788637e-12 -1.7048933204857877 40469747.59806497
1515-52932-0446 3.4061694897754344e-13 3.601392982707953e-13 -1.2726964039813011 148380.11637003356
1067-52616-0478 3.846892838899214e-13 4.064259599252481e-13 -1.5309465255293149 1241735.2714784448
0411-51817-0194 8.001710618252414e-13 8.303577238775515e-13 -0.9633809901320437 30806.13492802753
0803-52318-0336 4.0837687487909116e-13 4.3945858871549417e-13 -0.6623739497677709 1440.8326541300398
0413-51929-0184 4.770014702472407e-13 4.969860969392471e-13 -1.5230823832598843 1449043.7772435741
0413-51929-0387 3.1057015076177356e-13 3.3212051452065456e-13 -0.8478594991201087 4794.499417542332
0413-51929-0431 3.4494339072759926e-13 3.6361877316010305e-13 -1.2290869408980423 106928.93980293244
1067-52616-0609 3.956683777806211e-13 4.171935851347176e-13 -1.2005403106474983 98132.86879915024
0710-52203-0556 1.868123189649651e-13 1.961491387252077e-13 -1.1281369486425483 26285.268559517684
0412-52258-0148 4.983413080212195e-13 5.315538958341832e-13 -0.9901757115812425 23701.331155805394
0412-52258-0346 1.4202809974395931e-12 1.4950629589757033e-12 -1.5797477918269445 6678428.0770751415
0410-51816-0633 4.697357773887722e-13 4.953480544541571e-13 -1.9578088405449303 39786969.44091646
0412-52258-0489 8.781890287878221e-13 9.076752868493312e-13 -1.1484151704317995 144848.59782681003
0413-51929-0271 3.405720412925532e-13 3.5991542726161835e-13 -1.6131472301021046 2070854.3154814984
0411-51817-0174 6.281502181684002e-13 6.733579856128339e-13 -1.156979585728071 110795.71579540658
0411-51817-0621 3.98140341304907e-13 4.1837836773284547e-13 -1.4753585452845772 836518.4518633591
2068-53386-0216 1.6862654846922986e-13 2.013984302931841e-13 0.7116195978338841 0.00784887168579455
2068-53386-0072 1.244713983343926e-13 1.3392227956349725e-13 -1.1819672211547596 26697.531759338814
0412-52258-0052 4.0610026551698145e-13 4.287125947412452e-13 -1.6555991692826604 3421901.906593921
0411-51817-0219 3.255482235380171e-13 3.370199638788431e-13 -0.9566241144453524 11882.475834679419
0711-52202-0259 2.845767082254539e-13 2.93197591383112e-13 -0.6399038258599334 839.0359828378566
0412-52258-0460 1.2830204304978539e-12 1.341288910499261e-12 -1.440688323751688 2061390.701471964
0709-52205-0514 4.348212215248571e-13 4.565535848663076e-13 -1.4238140194418816 613016.7543808992
0412-52258-0614 7.038111108030604e-13 7.196549496562214e-13 -0.8717082730400578 13125.653544560591
0411-51817-0232 6.522054249439313e-13 6.93659467149319e-13 -1.1493576933923404 108372.05802138173
0413-51929-0171 1.613343554831683e-13 1.7855692754338262e-13 -1.244814610463137 56544.983232950646
1066-52589-0452 3.5867903036723227e-13 4.101948787186612e-13 -0.7272282151467306 2122.8619390456506
0411-51817-0265 6.762904188172853e-13 7.32325905031826e-13 -1.5189197453456846 1989483.9315630347
0711-52202-0384 2.85586317495831e-13 2.98517224548957e-13 -1.0639547491916692 24278.503072678388
0411-51817-0618 3.7173358373668165e-13 3.9718483701278597e-13 -1.2009787503421703 92513.15670081938
0411-51817-0002 4.65939108806381e-13 4.877461877529782e-13 -0.5498876019399842 668.1590057112313
0412-52258-0458 3.7043911406813247e-13 3.9459219464078203e-13 -1.2180163573773797 105320.46374344207
1909-53261-0084 3.807622026769351e-13 4.1123835559706034e-13 -0.9809644364642268 16840.517674263312
0981-52435-0098 4.187457545110467e-13 4.4694836825661175e-13 -1.4595303687590224 778425.9427376809
1116-52932-0371 2.4723817345724966e-13 2.6189890470150285e-13 -0.9358348263381133 7657.758086261882
0983-52443-0348 1.1633907914832899e-12 1.2821532401697343e-12 -1.8943433852458464 60820314.47747187
0984-52442-0376 1.2309830385669186e-12 1.3674840788077616e-12 -1.1943261730863841 290827.0253532055
0984-52442-0147 4.2601240572585395e-13 4.5119994489114286e-13 -1.20972582174726 113523.48375051924
1117-52885-0450 7.756106613412832e-13 7.914487774941219e-13 -1.1493015587605906 128820.71573970972
0983-52443-0560 5.378693908356412e-13 5.693619570124652e-13 -1.2963941275067805 281821.083889411
0984-52442-0187 2.5304393825658163e-13 2.608009153885564e-13 -0.2097322483451733 23.30040732564128
0984-52442-0319 5.875974218570408e-13 6.49852886458754e-13 -1.6874775984116441 6323625.42571052
1909-53261-0044 1.4195373294660587e-13 1.5495563614745942e-13 -1.1017436440223072 16238.158220222902
0982-52466-0410 4.031556126131398e-13 4.231668106374286e-13 -1.2439263026759182 140323.13951664447
0982-52466-0130 3.696484632000788e-13 3.9513527111407e-13 -1.4943117468984866 899198.2965058637
0982-52466-0138 3.409289998196989e-13 3.620983016004014e-13 -1.310731916299822 199728.17657593326
0982-52466-0049 5.115650047077115e-13 5.367503136269159e-13 -1.4215792724413345 708829.7361301185
1116-52932-0456 2.1702258673658557e-13 2.2909546329679325e-13 -1.2587179317427037 84777.2149559292
0983-52443-0062 3.195081853538205e-13 3.33472551811268e-13 -1.339790773572257 234652.9417864592
0983-52443-0192 1.0040600386162292e-12 1.0217911224575752e-12 -0.8045593232134919 10993.020793691887
0982-52466-0585 3.225891254427189e-13 3.3686242596735933e-13 -1.3637712064005159 285443.9100025586
1116-52932-0269 5.222727635376088e-13 5.588286573891781e-13 -1.4397583480255762 833099.0951376323
0983-52443-0231 5.162340929489877e-13 5.515827442957749e-13 -1.2351796434393267 167823.78627462446
1116-52932-0190 2.5807501548574335e-13 2.6892598513196957e-13 -1.3044651934624445 143991.15003561415
0981-52435-0189 4.1000217497244633e-13 4.1900676307945294e-13 -0.4265961766956021 218.20307643349338
1115-52914-0196 3.7934589260936786e-13 4.15622487571599e-13 -1.2980650708012373 201364.65106920316
0982-52466-0278 2.6860084214079776e-12 2.8423649736586257e-12 -1.3792638083538173 2680529.567979711
0983-52443-0431 5.533118394298401e-13 6.17524559231431e-13 -0.829826981412441 7403.528780445753
1023-52818-0139 1.676213475418422e-13 1.8095215775161522e-13 -1.271703744861192 72456.64394641088
0983-52443-0042 4.4774627080615724e-13 4.695715260772873e-13 -1.3359097949234853 319059.4151016516
0982-52466-0163 3.366922934456389e-13 3.5088199610427967e-13 -1.5553454757836958 1311823.8273699183
0984-52442-0280 1.9636750204508676e-12 2.149463183598605e-12 -1.7456143060498885 32991323.26078754
0984-52442-0480 3.1108119604110693e-13 3.2381158469587385e-13 -1.5861592397627664 1536794.0687703185
0981-52435-0472 3.250613254806049e-13 3.471464138077253e-13 -1.4676611251871674 643502.7337956973
1116-52932-0016 2.81744558676978e-13 2.957319442118677e-13 -1.5912189042223333 1447154.3779327045
0984-52442-0196 6.469610676254265e-13 6.855524706635206e-13 -1.3174171665431418 399252.9739034393
0982-52466-0255 3.9268295372757905e-13 4.112996282215584e-13 -1.4501732918677825 678984.2160500936
0981-52435-0540 1.0695246855721283e-12 1.2160047847898593e-12 -1.2172071295983564 302162.9271982234
0984-52442-0383 6.457418244956339e-12 6.681082666703131e-12 -2.150528383856375 2352252382.716948
0982-52466-0390 2.610026091250302e-13 2.7764498275024205e-13 -1.144934664785825 41891.77923442194
0981-52435-0044 1.467190621941802e-12 1.6073917937855808e-12 -1.0867364083480757 149178.83826786457
1116-52932-0102 3.316007811261263e-13 3.726452343116885e-13 -1.2798277620569598 152708.67618398363
0982-52466-0159 3.919351929745119e-13 4.161125100518528e-13 -1.3267917955479458 260170.62493620106
0983-52443-0482 2.957219604041685e-13 3.148451992816941e-13 -1.253829942410795 111198.61299718912
0981-52435-0601 3.299351334278289e-13 3.55179230748445e-13 -1.524854195185733 1016083.4747483428
0982-52466-0091 2.234334318305597e-12 2.5074145002685706e-12 -1.3443765755306238 1700489.2296774108
0982-52466-0409 7.975740999536516e-13 8.422358930797106e-13 -1.1562845641175798 139915.76334886262
1114-53179-0413 4.0090520304584074e-13 4.305107037148011e-13 -1.2640503381284431 163258.62171789428
0982-52466-0119 1.5411274747587368e-12 1.677444233549729e-12 -1.5846481347599914 7525360.941493801
0982-52466-0208 1.1709539568314842e-12 1.285007614058768e-12 -1.1048275563077266 137227.44729094012
0983-52443-0266 5.020455934822307e-13 5.315503675951105e-13 -1.42719376056967 726569.6177647916
1116-52932-0226 5.365958290466817e-13 5.90652516925411e-13 -1.6627196700895128 4775574.088522286
0981-52435-0010 5.713661631333564e-13 5.995571440361975e-13 -1.128890482519638 80869.94968567044
0983-52443-0394 5.969056470982705e-13 6.200575106651477e-13 0.16363695188664068 2.6005681750333114
0982-52466-0413 1.0478825423527647e-12 1.0927708919419273e-12 -1.3493802186219501 829139.2421614275
0982-52466-0364 3.7907244419908447e-13 3.971549079245278e-13 -1.544934668481701 1363023.5898399306
0982-52466-0136 7.79910851372384e-13 8.291135165398256e-13 -1.5917350943074344 4021888.5168101583
1116-52932-0172 3.397374871245439e-13 3.7038055915909026e-13 -1.527985505056999 1071863.0687484536
0984-52442-0484 3.9494531503894973e-13 4.3038119991438773e-13 -1.2129848300047936 107959.3871824369
1115-52914-0201 4.940518613671269e-13 5.174452174068414e-13 -0.9395554908513246 15758.851694468569
0982-52466-0543 3.3521280027860683e-13 3.679166938242404e-13 -0.5988271861901593 711.5276609237484
0984-52442-0454 4.870147897640611e-13 5.207700257889672e-13 -1.295390796047221 253189.2795673859
0983-52443-0263 4.024797338589772e-13 4.3450374809170196e-13 -1.3230528716697247 259511.59003671783
1117-52885-0579 4.4469806691134674e-13 4.669996967494897e-13 -1.335895970419823 316853.23519123846
1908-53239-0596 8.397319221159538e-13 1.050226508352543e-12 0.20858078853638384 2.527851228511941
0982-52466-0022 8.04158512322983e-13 8.504113372799518e-13 -1.114086224665387 101342.65708154472
1116-52932-0180 4.0503847308405945e-13 4.242800961345807e-13 -1.5962233797733125 2162147.160065303
0982-52466-0135 3.81086916684195e-13 4.008645951145465e-13 -1.2940400349759253 196046.19433615686
0982-52466-0622 2.2166157959411744e-13 2.3508190395428495e-13 -0.6725063433690406 847.9690741377775
0982-52466-0518 6.068699973888336e-13 6.220103333491403e-13 0.26243783666177883 1.172282890192316
0981-52435-0042 5.569277149452013e-13 5.915234045731403e-13 -1.7482167405646687 9545055.410490664
0982-52466-0397 2.070566897016555e-13 2.1579960486521203e-13 -1.168323002365111 39913.487758846444
0981-52435-0075 1.8771579994539385e-12 1.978555780006563e-12 -1.3198383758818688 1180463.3114490623
0983-52443-0046 2.0286552427986434e-13 2.2379584663098777e-13 -1.3062323036266934 114755.25710292031
0983-52443-0588 3.472402175717213e-13 3.6781329629836495e-13 -1.27307274266333 151709.75306622242
0982-52466-0026 3.09662551123318e-13 3.291475139396352e-13 -1.1130639824382025 38712.973985531884
